Association Id,Association Name,Club Id,Club Name
6453,Redcliffe & Districts Touch Association,235002,"Tequila "
6453,Redcliffe & Districts Touch Association,239428,colts
6453,Redcliffe & Districts Touch Association,238075,Flamingos
6453,Redcliffe & Districts Touch Association,236090,"Yellow "
6453,Redcliffe & Districts Touch Association,239347,"Green Machine "
6453,Redcliffe & Districts Touch Association,239429,Tigers
6453,Redcliffe & Districts Touch Association,249032,The Alcholics
6453,Redcliffe & Districts Touch Association,239346,The Vipers
6453,Redcliffe & Districts Touch Association,239345,Touch Ninjas
6453,Redcliffe & Districts Touch Association,249203,"Mueller "
6453,Redcliffe & Districts Touch Association,239243,Blue Jays 1
6453,Redcliffe & Districts Touch Association,249204,Clontarf Sharks
6453,Redcliffe & Districts Touch Association,239349,"Girl Power "
6453,Redcliffe & Districts Touch Association,249043,Assassins
6453,Redcliffe & Districts Touch Association,246784,Allsteelers
6453,Redcliffe & Districts Touch Association,246783,Kraken Thunder
6453,Redcliffe & Districts Touch Association,250127,Snakes 10's
6453,Redcliffe & Districts Touch Association,250130,"Kangaroos 12 "
6453,Redcliffe & Districts Touch Association,239426,United
6453,Redcliffe & Districts Touch Association,249031,"Haters gonna hate "
6453,Redcliffe & Districts Touch Association,239430,Lions
6453,Redcliffe & Districts Touch Association,250129,"Wallabies 12 "
6453,Redcliffe & Districts Touch Association,250131,Queenslanders 12
6453,Redcliffe & Districts Touch Association,250124,Raiders 10's
6453,Redcliffe & Districts Touch Association,249042,One Walk
6453,Redcliffe & Districts Touch Association,250126,Tigers 10's
6453,Redcliffe & Districts Touch Association,250122,Pumas 8's
6453,Redcliffe & Districts Touch Association,251634,The Newcomers
6453,Redcliffe & Districts Touch Association,250123,Lions 8's
6453,Redcliffe & Districts Touch Association,254259,Mueller Mixed
6453,Redcliffe & Districts Touch Association,250134,Y.T.B
6453,Redcliffe & Districts Touch Association,254258,Easy Beats
6453,Redcliffe & Districts Touch Association,254260,Tachy AF
6453,Redcliffe & Districts Touch Association,234997,Touch Me / Next Level
6453,Redcliffe & Districts Touch Association,250128,"The Swans 12 "
6453,Redcliffe & Districts Touch Association,255090,The Panthers
6453,Redcliffe & Districts Touch Association,251633,T S Bulls
6453,Redcliffe & Districts Touch Association,255097,The Dolphins
6453,Redcliffe & Districts Touch Association,255095,The Roosters
6453,Redcliffe & Districts Touch Association,250132,Wallabies 12 boys
6453,Redcliffe & Districts Touch Association,250133,Sharks 14's
6453,Redcliffe & Districts Touch Association,255096,The Untouchables 16
6453,Redcliffe & Districts Touch Association,255093,RSHS
6453,Redcliffe & Districts Touch Association,238074,VB
6453,Redcliffe & Districts Touch Association,251829,Swamp Donkeys
6453,Redcliffe & Districts Touch Association,270768,Redcliffe Touch
6453,Redcliffe & Districts Touch Association,255092,The Titans
6453,Redcliffe & Districts Touch Association,254261,The Hasbeens
6453,Redcliffe & Districts Touch Association,255089,The Jets
6453,Redcliffe & Districts Touch Association,255094,The Chooks
6453,Redcliffe & Districts Touch Association,239348,"The Diamonds "
6453,Redcliffe & Districts Touch Association,255253,The Crows
6453,Redcliffe & Districts Touch Association,269056,Send It
6453,Redcliffe & Districts Touch Association,246848,Deep Threat
6453,Redcliffe & Districts Touch Association,250125,Broncos 10's
6453,Redcliffe & Districts Touch Association,250135,The Team 14's
6453,Redcliffe & Districts Touch Association,255091,Eagles 10's
6454,Rockhampton Junior Touch Association,230640,General Club
6455,Rockhampton Senior Touch Association,269834,Rockhampton Redbacks All Abilities Program
6455,Rockhampton Senior Touch Association,226870,General Club
6456,Rosalie Touch Association,203305,Rosalie Touch Association
6457,Ryde Eastwood Touch Association,87593,General Club
6459,Scone Touch Association,70127,General Club
6459,Scone Touch Association,225131,Referee Club
6462,Singleton District Touch Association,21446,General
6462,Singleton District Touch Association,21447,Singleton Touch Association
6466,South Tweed Community Touch Football Association,249277,South Tweed Junior Touch Football
6467,South West Queensland Touch Association,270731,2019 Community Cup
6467,South West Queensland Touch Association,271067,2019 Titans Junior Club Challenge Coach
6467,South West Queensland Touch Association,271065,2019 Titans Junior Club Challenge Referees
6469,Southern Touch Association,76971,Condors
6469,Southern Touch Association,76977,Tilford Predators
6469,Southern Touch Association,77197,Predators
6469,Southern Touch Association,76968,General Club
6469,Southern Touch Association,86679,Kingston High School
6469,Southern Touch Association,76985,Lauderdale
6469,Southern Touch Association,77304,Sacred Heart College
6469,Southern Touch Association,77302,Clarence High School
6469,Southern Touch Association,77000,Collegiate
6469,Southern Touch Association,77011,Coopers Automotive
6469,Southern Touch Association,77057,Pirates
6469,Southern Touch Association,87205,Illawarra Primary School
6469,Southern Touch Association,76974,Phantoms
6469,Southern Touch Association,76989,Tigers
6469,Southern Touch Association,233860,Southern Touch Referees
6469,Southern Touch Association,77303,Ogilvie High School
6469,Southern Touch Association,87197,Mount Carmel College
6469,Southern Touch Association,77198,Corpus Christi
6469,Southern Touch Association,77305,Rose Bay High School
6469,Southern Touch Association,87199,Hutchins School
6469,Southern Touch Association,87198,Dominic College
6469,Southern Touch Association,86632,St Aloysius
6469,Southern Touch Association,77309,Mothership
6469,Southern Touch Association,86633,Calvin
6469,Southern Touch Association,94861,Lauderdale Football Club
6469,Southern Touch Association,77306,MacKillop Catholic College
6469,Southern Touch Association,87196,Fahan School
6469,Southern Touch Association,239501,New Town High
6469,Southern Touch Association,87201,Clarendon Vale Primary
6469,Southern Touch Association,87203,Tarremah
6469,Southern Touch Association,94895,St Cuthberts Catholic School
6469,Southern Touch Association,94833,Hobart Lions
6469,Southern Touch Association,94897,Clarence Football Club
6469,Southern Touch Association,94894,Rokeby High School
6469,Southern Touch Association,87204,Blackmans Bay Primary
6469,Southern Touch Association,87200,St Virgils College
6469,Southern Touch Association,87202,Cosgrove High School
6469,Southern Touch Association,269984,St Mary's College
6469,Southern Touch Association,238307,Individual Player Looking For A Team
6469,Southern Touch Association,254913,Friends' School
6469,Southern Touch Association,204303,OHA FC
6469,Southern Touch Association,254525,State Cup Coach Nominations
6469,Southern Touch Association,219070,Purple Cobras
6469,Southern Touch Association,94896,St Virgil's College Junior School
6469,Southern Touch Association,204604,Waimea Heights Primary
6469,Southern Touch Association,270373,Rebels Touch Club
6469,Southern Touch Association,269951,Warriors Touch Club
6470,St Georges Basin Touch Association,36374,General Club
6471,Sunshine Coast Fraser & Burnett Districts Touch Association,191288,Womens Over 35s
6471,Sunshine Coast Fraser & Burnett Districts Touch Association,254952,Caboolture
6471,Sunshine Coast Fraser & Burnett Districts Touch Association,254956,Hervey Bay
6471,Sunshine Coast Fraser & Burnett Districts Touch Association,254951,referees
6471,Sunshine Coast Fraser & Burnett Districts Touch Association,254954,Gympie
6471,Sunshine Coast Fraser & Burnett Districts Touch Association,254958,Coolum
6471,Sunshine Coast Fraser & Burnett Districts Touch Association,254953,Bribie Island
6471,Sunshine Coast Fraser & Burnett Districts Touch Association,268768,Gayndah
6471,Sunshine Coast Fraser & Burnett Districts Touch Association,254955,Kingaroy
6471,Sunshine Coast Fraser & Burnett Districts Touch Association,254957,Noosa
6471,Sunshine Coast Fraser & Burnett Districts Touch Association,251582,SUNSHINE COAST SUPER SERIES
6471,Sunshine Coast Fraser & Burnett Districts Touch Association,268841,"Country Club Colts Touch "
6471,Sunshine Coast Fraser & Burnett Districts Touch Association,255084,Arana
6471,Sunshine Coast Fraser & Burnett Districts Touch Association,254959,Kawana
6471,Sunshine Coast Fraser & Burnett Districts Touch Association,254960,Childers
6473,Tarcutta Touch Association,225191,Referee Club
6473,Tarcutta Touch Association,225124,General Club
6474,Taree Touch Association,249757,Referee Club
6474,Taree Touch Association,35788,General Club
6475,Taren Point Touch Association,87529,General Club
6475,Taren Point Touch Association,229192,Referees Club
6476,Touch Football Tasmania,94834,Southern Touch
6476,Touch Football Tasmania,94835,Launceston Touch Association
6476,Touch Football Tasmania,255104,SSA 2018
6476,Touch Football Tasmania,256243,"Womens Training May 2019 "
6476,Touch Football Tasmania,253831,Referees
6476,Touch Football Tasmania,226540,"2018 State Cup Referees, Coaches & Volunteers"
6476,Touch Football Tasmania,246994,Burnie Touch Association
6476,Touch Football Tasmania,256330,2019 State Cup Officials/Referee's
6476,Touch Football Tasmania,94836,Devonport Touch Association
6476,Touch Football Tasmania,236757,2017 Representative Programs - Tasmanian Teams
6476,Touch Football Tasmania,238845,"TFT High Performance Representative Programs "
6477,The Rock and District Touch Association,225806,Referees Club
6479,Thuringowa Touch Association,94306,All Teams
6480,Tom Price Touch Association,255193,Kiwi Roos
6480,Tom Price Touch Association,239559,Hurricanes
6480,Tom Price Touch Association,224211,Spin Affix
6480,Tom Price Touch Association,255194,Sharp and Ready
6480,Tom Price Touch Association,250345,Hammer Time
6480,Tom Price Touch Association,224210,Mauling Boners
6480,Tom Price Touch Association,239558,Honey Badgers
6480,Tom Price Touch Association,255431,Juniors
6482,Toowoomba Touch Association,169292,Sharks
6482,Toowoomba Touch Association,99091,Fairholme
6482,Toowoomba Touch Association,227392,Rebels Hurricanes
6482,Toowoomba Touch Association,190059,Downlands
6482,Toowoomba Touch Association,190062,Lions
6482,Toowoomba Touch Association,190065,Saints
6482,Toowoomba Touch Association,204470,Hurricanes
6482,Toowoomba Touch Association,190064,Roosters
6482,Toowoomba Touch Association,190067,Royals
6482,Toowoomba Touch Association,190063,Oakey
6482,Toowoomba Touch Association,254976,Misfits
6482,Toowoomba Touch Association,238932,Broncs
6482,Toowoomba Touch Association,248178,Referees
6482,Toowoomba Touch Association,205130,All Stars
6482,Toowoomba Touch Association,254974,Dirty Dozen
6482,Toowoomba Touch Association,254987,Nailed It
6482,Toowoomba Touch Association,254929,Rebels
6482,Toowoomba Touch Association,254930,TACAPS
6482,Toowoomba Touch Association,254977,White Line Fever
6482,Toowoomba Touch Association,252394,GJ Chooks
6482,Toowoomba Touch Association,254997,Rum and Cokes
6482,Toowoomba Touch Association,254973,Old Dogs
6482,Toowoomba Touch Association,254985,Not Fast But Furious
6482,Toowoomba Touch Association,254979,Joeys
6482,Toowoomba Touch Association,254975,Jungle Patrol
6482,Toowoomba Touch Association,254990,Skrt Skrt
6482,Toowoomba Touch Association,254988,Triple Threat
6482,Toowoomba Touch Association,254984,Rejies
6482,Toowoomba Touch Association,254995,Oh Dear
6482,Toowoomba Touch Association,254980,Puds Angels
6482,Toowoomba Touch Association,254983,Smiles
6482,Toowoomba Touch Association,254986,Taylor & Co
6482,Toowoomba Touch Association,254981,LMK
6482,Toowoomba Touch Association,255000,CB
6482,Toowoomba Touch Association,255007,Shazzas Crew
6482,Toowoomba Touch Association,254998,Hawks
6482,Toowoomba Touch Association,255010,Free Ballers
6482,Toowoomba Touch Association,254994,5 OClock Somewhere
6482,Toowoomba Touch Association,255005,Bribie Tribe
6482,Toowoomba Touch Association,254991,Brady Bunch
6482,Toowoomba Touch Association,254996,The Bad Touch
6482,Toowoomba Touch Association,255015,The Squad
6482,Toowoomba Touch Association,254993,Rebel Misfits
6482,Toowoomba Touch Association,254992,Scrum and Coke
6482,Toowoomba Touch Association,255017,Hawks 1
6482,Toowoomba Touch Association,270375,Raptors
6482,Toowoomba Touch Association,255020,Pac Nations
6482,Toowoomba Touch Association,255008,Hammerheads
6482,Toowoomba Touch Association,255004,That Team
6482,Toowoomba Touch Association,255006,Muffnmen
6482,Toowoomba Touch Association,270380,Melmans Zoo Keepers
6482,Toowoomba Touch Association,270385,BMT
6482,Toowoomba Touch Association,255001,SJC
6482,Toowoomba Touch Association,255003,Keeping Up With Jones
6482,Toowoomba Touch Association,255014,TFV
6482,Toowoomba Touch Association,255002,The Phoenix
6482,Toowoomba Touch Association,255018,Banana Slugs
6482,Toowoomba Touch Association,270377,City Growlers
6482,Toowoomba Touch Association,270390,Great Northerners
6482,Toowoomba Touch Association,255016,Mothers Ruckers
6482,Toowoomba Touch Association,270395,Fifty/50
6482,Toowoomba Touch Association,255011,Untouchables
6482,Toowoomba Touch Association,270400,Ball Grabbers
6482,Toowoomba Touch Association,270387,Don't Give A Ruck
6482,Toowoomba Touch Association,270374,Scrambled Legs
6482,Toowoomba Touch Association,270417,Dalby
6482,Toowoomba Touch Association,255013,Bankers Trust
6482,Toowoomba Touch Association,255012,Bears
6482,Toowoomba Touch Association,270378,Gibbs Untouchables
6482,Toowoomba Touch Association,255021,The Goats
6482,Toowoomba Touch Association,270376,Shark Drive
6482,Toowoomba Touch Association,270279,Mary McKillop
6482,Toowoomba Touch Association,270384,Ashurst Untouchables
6482,Toowoomba Touch Association,270397,Unkowns
6482,Toowoomba Touch Association,270381,Rev City Raiders
6482,Toowoomba Touch Association,255022,Vinnie Vipers
6482,Toowoomba Touch Association,270388,The Collective
6482,Toowoomba Touch Association,270386,TBA
6482,Toowoomba Touch Association,270398,VSCO Tings
6482,Toowoomba Touch Association,270394,Let it Happen
6482,Toowoomba Touch Association,270391,Untouched
6482,Toowoomba Touch Association,270383,Real Trooper
6482,Toowoomba Touch Association,270717,TBG
6482,Toowoomba Touch Association,270396,Easternwell
6482,Toowoomba Touch Association,270382,Great White Sharks
6482,Toowoomba Touch Association,270393,City Growlers 2
6482,Toowoomba Touch Association,270401,Apple and Oranges
6482,Toowoomba Touch Association,270404,Bradnams Bandits
6482,Toowoomba Touch Association,270716,TAS
6482,Toowoomba Touch Association,270392,Slow and Steady
6482,Toowoomba Touch Association,270403,Mayhem
6482,Toowoomba Touch Association,270402,Gucci Flip Flopz
6482,Toowoomba Touch Association,190061,Highfields Touch Football Club
6482,Toowoomba Touch Association,238933,Glennie
6482,Toowoomba Touch Association,254978,Switch
6482,Toowoomba Touch Association,254989,Yeeet
6482,Toowoomba Touch Association,254999,Drop Kicks
6482,Toowoomba Touch Association,255009,Hit and Miss
6482,Toowoomba Touch Association,255019,Ravens
6482,Toowoomba Touch Association,270379,Young & Old
6482,Toowoomba Touch Association,270389,Starsky & Touch
6482,Toowoomba Touch Association,270399,Bitter Bellies
6483,National Referees,18175,Referees
6485,Touch Football Western Australia,65982,Northern Districts Touch Association
6485,Touch Football Western Australia,65980,Fremantle Rebels Touch Association
6485,Touch Football Western Australia,65987,NorthWest Eagles
6485,Touch Football Western Australia,65986,Galaxy United
6485,Touch Football Western Australia,65985,Peel Districts Touch Association
6485,Touch Football Western Australia,65988,Goldfields Touch Association
6485,Touch Football Western Australia,65984,Bunbury Touch
6485,Touch Football Western Australia,65990,ECU
6485,Touch Football Western Australia,66105,East Arnhem Land
6485,Touch Football Western Australia,65989,Brighton Beach Titans
6485,Touch Football Western Australia,66104,Albany Touch Association
6485,Touch Football Western Australia,78001,Newman
6485,Touch Football Western Australia,65979,Southern Districts Touch Association
6485,Touch Football Western Australia,65991,Rosalie Razorbacks
6485,Touch Football Western Australia,77999,Karratha
6485,Touch Football Western Australia,65994,Cockburn City Chiefs
6485,Touch Football Western Australia,246964,TFWA Beach Touch
6485,Touch Football Western Australia,78002,Wickham
6485,Touch Football Western Australia,78003,Port Hedland
6485,Touch Football Western Australia,65983,Perth Brothers Touch Association
6485,Touch Football Western Australia,86787,South West Warriors Touch Association
6485,Touch Football Western Australia,78000,Broome
6485,Touch Football Western Australia,65993,Wanneroo Touch Association
6485,Touch Football Western Australia,65978,General Club
6485,Touch Football Western Australia,65981,Tompkins Park Touch Association
6485,Touch Football Western Australia,65992,Geraldton Touch
6485,Touch Football Western Australia,74880,Kwinana
6486,Touch Football Victoria,233677,Princes Park Touch
6486,Touch Football Victoria,233682,Harlequins Touch
6486,Touch Football Victoria,233674,Albert Park Touch
6486,Touch Football Victoria,233676,Elwood Touch
6486,Touch Football Victoria,233681,Endeavour Hills Touch
6486,Touch Football Victoria,233680,Outer East Touch
6486,Touch Football Victoria,233678,Melbourne Touch Football
6486,Touch Football Victoria,233675,Fawkner Park Touch
6486,Touch Football Victoria,233569,myPod Cup
6486,Touch Football Victoria,233679,Westside Touch
6486,Touch Football Victoria,233690,Warrnambool Touch
6486,Touch Football Victoria,233689,Portland Touch
6486,Touch Football Victoria,233695,Shepparton Touch
6486,Touch Football Victoria,233688,Ballarat Touch
6486,Touch Football Victoria,233687,Geelong Touch
6486,Touch Football Victoria,233692,Sale Touch
6486,Touch Football Victoria,233694,Yarram Touch
6486,Touch Football Victoria,233684,Casey Warriors
6486,Touch Football Victoria,233693,Leongatha Touch
6486,Touch Football Victoria,233691,Bendigo Touch
6486,Touch Football Victoria,233699,Moama-Echuca Touch
6486,Touch Football Victoria,251778,Wyndham Touch Assocication
6486,Touch Football Victoria,233698,Mount Gambier Touch
6486,Touch Football Victoria,240154,Hamilton Touch
6486,Touch Football Victoria,233697,Swan Hill Touch
6486,Touch Football Victoria,240150,Lyndhurst Touch
6486,Touch Football Victoria,254387,Mordialloc Secondary College
6486,Touch Football Victoria,240155,Pakeham Eels Rugby League
6486,Touch Football Victoria,233696,Borderline Touch
6486,Touch Football Victoria,240153,Frankston Raiders Rugby League
6486,Touch Football Victoria,254386,Bentleigh Secondary College
6486,Touch Football Victoria,240156,Robinvale Storm Rugby League
6486,Touch Football Victoria,270681,Gippy Sport
6486,Touch Football Victoria,254390,Westall Secondary College
6486,Touch Football Victoria,254385,Mckinnon Secondary College
6486,Touch Football Victoria,251779,Titans Touch Association
6486,Touch Football Victoria,254388,Brighton Secondary College
6486,Touch Football Victoria,255554,Other
6486,Touch Football Victoria,254389,Parkdale Secondary College
6486,Touch Football Victoria,269807,SSV Teachers Games
6487,Townsville Touch Football,93005,Brothers Touch Club Townsville Inc
6487,Townsville Touch Football,93007,Frogs Touch Club Inc
6487,Townsville Touch Football,50275,Jots-Tigers Touch Club Inc.
6487,Townsville Touch Football,93004,Townsville Touch Football Non-Club Competitions
6487,Townsville Touch Football,90705,Redskins Touch Club Inc.
6487,Townsville Touch Football,238315,Happy Touch All Abilities Townsville
6487,Townsville Touch Football,93010,Rum Runners Touch Club Inc.
6487,Townsville Touch Football,93006,Crocs Touch Club Inc.
6487,Townsville Touch Football,93011,Sharks Touch Club Inc.
6489,Tully Touch Association,93452,General Club
6496,Wallsend Touch Association,205040,General Club
6496,Wallsend Touch Association,253997,Wallsend Senior Competition
6496,Wallsend Touch Association,249917,Wallsend Touch Representative Teams
6496,Wallsend Touch Association,224118,Referees Club
6497,Wanneroo Touch Association,204559,Wanneroo
6498,Northern Beaches Touch Association,225800,Referees Club
6498,Northern Beaches Touch Association,191941,General Club
6499,Wauchope Summer Touch inc,206630,Wauchope Summer Touch Inc
6499,Wauchope Summer Touch inc,224419,Referees Club
6499,Wauchope Summer Touch inc,204767,
6499,Wauchope Summer Touch inc,204789,General Club
6501,Western Suburbs Touch Football Association,94707,General Club
6502,Westmead Touch Association,221791,Westmead Touch Club
6502,Westmead Touch Association,227449,Westmead Touch Referees
6503,Westside Touch Association,35668,General Club
6503,Westside Touch Association,94830,General Club
6505,Woolgoolga Touch Association,87325,General Club
6505,Woolgoolga Touch Association,204851,Woopi Juniors
6506,Yamba Touch Association,221795,General Club
6508,Young Touch Association,255252,Young
6509,Northern Eagles Region,255936,Lismore Lizards
6509,Northern Eagles Region,255938,Yamba Yabbies
6509,Northern Eagles Region,256207,Singleton Storm
6509,Northern Eagles Region,255928,Taree Flames
6509,Northern Eagles Region,255932,"Peninsula "
6509,Northern Eagles Region,255934,Penrith Panthers
6509,Northern Eagles Region,255931,"Forster Tuncurry "
6509,Northern Eagles Region,256221,Newcastle City
6509,Northern Eagles Region,255930,Port Makos
6509,Northern Eagles Region,255937,Ballina Bullsharks
6509,Northern Eagles Region,255929,Macksville Falcons
6509,Northern Eagles Region,271246,NEJC Referees 2020
6510,Southern Suns,230463,General Club
6511,Sydney Mets Region,230464,General Club
6512,Sydney Rebels Region,230465,General Club
6513,Sydney Scorpions Region,230466,General Club
6514,Albury Touch Association,205125,General Club
6514,Albury Touch Association,225797,Referees Club
6527,Moruya Touch Association,253398,Moruya Touch Football Association
6571,Whitsundays Touch Association,225343,Eclipse FS
6571,Whitsundays Touch Association,224193,No club
6662,Glen Innes Touch Association,225255,Glen Innes Touch Association
6680,Peninsula Junior Touch Association,93741,General Club
6680,Peninsula Junior Touch Association,253834,PJTA Player Pool
6716,Chinchilla Touch Association,254440,Chinchilla Juniors
6716,Chinchilla Touch Association,223645,"Chinchilla Seniors "
6717,Dalby Touch Football,206389,REFEREES
6717,Dalby Touch Football,206387,MENS TOUCH COMPETITION
6717,Dalby Touch Football,206386,LADIES TOUCH COMPETITION
6717,Dalby Touch Football,237947,JUNIOR TOUCH COMPETITION
6717,Dalby Touch Football,206388,MIXED TOUCH COMPETITION
6718,Goondiwindi Touch Association,254812,Referees
6718,Goondiwindi Touch Association,253753,Goondiwindi Ladies
6720,Springfield Lakes Touch Association,249747,Springfield Lakes Mixed
6720,Springfield Lakes Touch Association,249746,Springfield Juniors
6721,Wandoan Touch Association,89691,WANDOAN TOUCH ASSOCIATION INC
6722,Moama-Echuca Touch Association,249921,General Club
6736,Bowen Touch Association,189899,All Teams
6736,Bowen Touch Association,190755,Referees
6737,Charters Towers Touch Association,99535,General Club
6737,Charters Towers Touch Association,90295,Match Officials
6738,Mackay Touch Association,237983,Mackay Storm Touch Football Club
6738,Mackay Touch Association,189864,Mirani
6738,Mackay Touch Association,189865,Tigers
6738,Mackay Touch Association,247057,Squashed Frogs
6738,Mackay Touch Association,226379,General Club
6738,Mackay Touch Association,266900,Carlisle
6738,Mackay Touch Association,246715,Magpies Mackay Touch Football Club
6738,Mackay Touch Association,189866,Waridube
6738,Mackay Touch Association,226516,Referees Club
6738,Mackay Touch Association,268922,MERCY/STPATS
6738,Mackay Touch Association,269239,Blazers
6738,Mackay Touch Association,246761,Hurricanes
6740,Weipa Touch Association,202924,Weipa Touch Association
6746,Gladstone Junior Touch Association,226123,General Club
6746,Gladstone Junior Touch Association,271121,"GJTA Coaches "
6746,Gladstone Junior Touch Association,227329,Referees Club
7441,Southern Districts Touch Association,207818,Southern Districts Touch Association
7444,Albany Touch Association,232731,umpires
7444,Albany Touch Association,230066,General Club
7445,Bunbury Touch Association,239792,General Club
7468,Tilligerry Touch Association,230468,General Club
7504,Camden Haven Touch Association,225798,Referees Club
7504,Camden Haven Touch Association,225859,General Club
7555,Princes Park Touch Association,230941,General Club
7556,Portland Touch Association,224898,"Portland Touch Association "
7560,Hamilton Touch Football,35665,The Sharks
7560,Hamilton Touch Football,35667,General Club
7560,Hamilton Touch Football,35666,Storm
7564,Berry Womens Touch Association,21787,General Club
7684,Bilambil Junior Touch,34692,Red
7684,Bilambil Junior Touch,34688,White
7684,Bilambil Junior Touch,34690,Dark Green
7684,Bilambil Junior Touch,34694,Sky Blue
7684,Bilambil Junior Touch,34695,Navy
7684,Bilambil Junior Touch,34696,Royal Blue
7684,Bilambil Junior Touch,65196,General Club
7684,Bilambil Junior Touch,34698,Orange
7684,Bilambil Junior Touch,34689,Grey
7684,Bilambil Junior Touch,34691,Lime
7684,Bilambil Junior Touch,231999,Under 8 Sky Blue
7684,Bilambil Junior Touch,34693,Light Blue
7684,Bilambil Junior Touch,223725,Under 8 Blue Vikings
7684,Bilambil Junior Touch,223723,Under 12 Boys
7684,Bilambil Junior Touch,232000,Under 8 Yellow
7684,Bilambil Junior Touch,225269,Bilambil Junior Touch 2013
7684,Bilambil Junior Touch,34697,Black
7684,Bilambil Junior Touch,232010,Under 10 Boys Blue Jets
7684,Bilambil Junior Touch,232002,Under 8 Mocha
7684,Bilambil Junior Touch,224145,Under 10's Boys & Girls
7684,Bilambil Junior Touch,232003,Under 8 Purple
7684,Bilambil Junior Touch,232007,Under 10/12 Girls Hot Pink Panthers
7684,Bilambil Junior Touch,223724,Under 12 Girls
7684,Bilambil Junior Touch,232005,Under 10/12 Girls Royal Blue
7684,Bilambil Junior Touch,232011,Under 10 Boys Sky Blue
7684,Bilambil Junior Touch,232012,Under 12 Boys Light Green
7684,Bilambil Junior Touch,232008,Under 10/12 Girls Red
7684,Bilambil Junior Touch,270893,Kate Butler
7684,Bilambil Junior Touch,232001,Under 8 Maroon
7684,Bilambil Junior Touch,232009,Under 10 Boys Orange
7684,Bilambil Junior Touch,232215,South Tweed U12 Boys
7684,Bilambil Junior Touch,270892,Gold
7684,Bilambil Junior Touch,232014,Under 12 Boys Royal Blue
7684,Bilambil Junior Touch,232006,Under 10/12 Girls Sky Blue
7684,Bilambil Junior Touch,232681,Under 14 Mixed
7684,Bilambil Junior Touch,270894,Sharks 6/8
7684,Bilambil Junior Touch,270896,The Crunch 6/8
7684,Bilambil Junior Touch,270895,Blue 6/8
7684,Bilambil Junior Touch,254712,Little Legends
7684,Bilambil Junior Touch,235342,"Under 8 Green  "
7684,Bilambil Junior Touch,270899,Purple
7684,Bilambil Junior Touch,270897,The Chaser's
7684,Bilambil Junior Touch,232214,South Tweed U10 Boys
7684,Bilambil Junior Touch,270898,Bilambil Bombers
7684,Bilambil Junior Touch,232013,Under 12 Boys Red
7810,Milton Ulladulla Touch Association,249397,MUTA Committee (Volunteers)
7810,Milton Ulladulla Touch Association,219549,MUTA Referees Club
7810,Milton Ulladulla Touch Association,53775,MUTA Junior Club
7810,Milton Ulladulla Touch Association,50975,MUTA Seniors
7869,Gove Touch Association,90680,Referees
8026,Sale Touch Association,99574,Deakin Dragons
8026,Sale Touch Association,99576,Ballarat
8026,Sale Touch Association,99573,Touch UM
8026,Sale Touch Association,99572,La Trobe Eagles
8026,Sale Touch Association,228114,Old Haileyburians Touch
8026,Sale Touch Association,99578,Synergise Health
8026,Sale Touch Association,99575,Monash Vikings
8026,Sale Touch Association,227990,Phantoms
8027,Kyogle Touch Football Association Inc,254704,Kyogle Touch Football Association
8027,Kyogle Touch Football Association Inc,255285,Kyogle Touch Referees
8027,Kyogle Touch Football Association Inc,254705,Kyogle Touch Juniors
12011,Concord Touch Association,254556,GREEN
12011,Concord Touch Association,254555,MAGENTA
12011,Concord Touch Association,254557,YELLOW
12011,Concord Touch Association,225442,General Club
12011,Concord Touch Association,254562,MAROON
12011,Concord Touch Association,254560,RED
12011,Concord Touch Association,254558,ORANGE
12011,Concord Touch Association,254561,SKY BLUE
12011,Concord Touch Association,254559,PURPLE
12320,NSW Touch at Lunch,34897,General Club
12406,NSW State Cup,35435,Ballina
12406,NSW State Cup,35439,Blacktown Broncos
12406,NSW State Cup,35432,General Club
12406,NSW State Cup,35433,Maitland Redbacks
12406,NSW State Cup,35438,Griffith Stars
12406,NSW State Cup,35440,Cammeraygal
12406,NSW State Cup,35436,Bathurst
12406,NSW State Cup,35434,Albion Park Eagles
12406,NSW State Cup,35441,Camden Haven
12406,NSW State Cup,35437,Balmain Tigers
12406,NSW State Cup,35449,Easts Roosters
12406,NSW State Cup,35445,Coffs Coast
12406,NSW State Cup,35442,Canterbury Bulldogs
12406,NSW State Cup,35444,Central Coast Dolphins
12406,NSW State Cup,35446,Cronulla Sharks
12406,NSW State Cup,35450,Forster Tuncurry
12406,NSW State Cup,35447,Doyalson Devils
12406,NSW State Cup,35451,Hills Hornets
12406,NSW State Cup,35443,Campbelltown Ghosts
12406,NSW State Cup,35456,Manly Sea Eagles
12406,NSW State Cup,35454,Lismore
12406,NSW State Cup,35459,Moree
12406,NSW State Cup,35457,Mays Hill
12406,NSW State Cup,35452,Hornsby Lions
12406,NSW State Cup,35455,Liverpool Lightning
12406,NSW State Cup,35460,Mudgee Mudcrabs
12406,NSW State Cup,35461,Muswellbrook Mambas
12406,NSW State Cup,35466,Tweed Coast
12406,NSW State Cup,35453,Kempsey
12406,NSW State Cup,35464,Newcastle City
12406,NSW State Cup,35467,Norths Bears
12406,NSW State Cup,35469,Parramatta Eels
12406,NSW State Cup,35465,Newcastle University
12406,NSW State Cup,35462,Wingham
12406,NSW State Cup,35477,Taree
12406,NSW State Cup,35463,Nelson Bay Neptunes
12406,NSW State Cup,35476,Tamworth Thunder
